id,category,instruction_id_list,constraint_detail,topic,prompt,response,response_char_count
distill-01653,format_json,format_json,"{""keys"": [""name"", ""category"", ""note""], ""count"": 2}",世界の乗り物,世界の乗り物の例を2つ、name・category・noteのJSON形式で答えてください。,"[{""name"": ""トラム"", ""category"": ""路面を走る電車"", ""note"": ""都市部の移動に便利""}, {""name"": ""フェリー"", ""category"": ""海や川を渡る船"", ""note"": ""車ごと乗船できる""}]",122
distill-01654,format_json,format_json,"{""keys"": [""name"", ""feature""], ""count"": 4}",世界遺産,世界遺産の例を4つ、name・featureのJSON形式で答えてください。,"[{""name"": ""屋久島"", ""feature"": ""自然遺産""}, {""name"": ""姫路城"", ""feature"": ""文化遺産""}, {""name"": ""知床"", ""feature"": ""自然遺産""}, {""name"": ""白川郷"", ""feature"": ""文化遺産""}]",143
distill-01655,format_json,format_json,"{""keys"": [""name"", ""feature""], ""count"": 6}",世界の言語,世界の言語の例を6つ、name・featureのJSON形式で答えてください。,"[{""name"": ""スペイン語"", ""feature"": ""中南米で広く使われる""}, {""name"": ""フランス語"", ""feature"": ""国際機関でも使われる""}, {""name"": ""アラビア語"", ""feature"": ""中東で広く使われる""}, {""name"": ""ヒンディー語"", ""feature"": ""インドで広く使われる""}, {""name"": ""ロシア語"", ""feature"": ""キリル文字を使用""}, {""name"": ""ポルトガル語"", ""feature"": ""ブラジルなどで使われる""}]",263
distill-01656,format_json,format_json,"{""keys"": [""名称"", ""特徴""], ""count"": 6}",世界遺産,世界遺産を6つ挙げて、名称・特徴をJSON形式で出力してください。,"[{""名称"": ""屋久島"", ""特徴"": ""自然遺産""}, {""名称"": ""姫路城"", ""特徴"": ""文化遺産""}, {""名称"": ""知床"", ""特徴"": ""自然遺産""}, {""名称"": ""白川郷"", ""特徴"": ""文化遺産""}, {""名称"": ""石見銀山"", ""特徴"": ""文化遺産""}, {""名称"": ""小笠原諸島"", ""特徴"": ""自然遺産""}]",176
distill-01657,format_json,format_json,"{""keys"": [""name"", ""feature""], ""count"": 4}",雲の種類,雲の種類について4つ選び、name・featureを持つJSON形式で整理してください。,"[{""name"": ""積乱雲"", ""feature"": ""強い上昇気流で発達""}, {""name"": ""巻雲"", ""feature"": ""高い空にできる雲""}, {""name"": ""層雲"", ""feature"": ""低い空に広がる雲""}, {""name"": ""積雲"", ""feature"": ""もこもことした形の雲""}]",160
distill-01658,format_json,format_json,"{""keys"": [""名称"", ""分類"", ""説明""], ""count"": 2}",世界のチーズ,世界のチーズを2つ挙げて、名称・分類・説明をJSON形式で出力してください。,"[{""名称"": ""モッツァレラ"", ""分類"": ""イタリア発祥"", ""説明"": ""もちもちとした食感""}, {""名称"": ""チェダー"", ""分類"": ""イギリス発祥"", ""説明"": ""コクのある味わい""}]",103
distill-01659,format_json,format_json,"{""keys"": [""name"", ""feature""], ""count"": 2}",元素,元素の例を2つ、name・featureのJSON形式で答えてください。,"[{""name"": ""水素"", ""feature"": ""元素記号H""}, {""name"": ""酸素"", ""feature"": ""元素記号O""}]",72
distill-01660,format_json,format_json,"{""keys"": [""name"", ""category"", ""note""], ""count"": 2}",寿司ネタ,寿司ネタの例を2つ、name・category・noteのJSON形式で答えてください。,"[{""name"": ""まぐろ"", ""category"": ""赤身の代表的なネタ"", ""note"": ""濃厚な味わい""}, {""name"": ""えび"", ""category"": ""甘みのあるネタ"", ""note"": ""加熱して提供されることが多い""}]",125
distill-01661,format_json,format_json,"{""keys"": [""name"", ""feature""], ""count"": 5}",世界遺産,世界遺産の例を5つ、name・featureのJSON形式で答えてください。,"[{""name"": ""屋久島"", ""feature"": ""自然遺産""}, {""name"": ""姫路城"", ""feature"": ""文化遺産""}, {""name"": ""知床"", ""feature"": ""自然遺産""}, {""name"": ""白川郷"", ""feature"": ""文化遺産""}, {""name"": ""石見銀山"", ""feature"": ""文化遺産""}]",180
distill-01662,format_json,format_json,"{""keys"": [""名称"", ""特徴""], ""count"": 4}",世界の首都,世界の首都の例を4つ、名称・特徴のJSON形式で答えてください。,"[{""名称"": ""オタワ"", ""特徴"": ""カナダの首都""}, {""名称"": ""キャンベラ"", ""特徴"": ""オーストラリアの首都""}, {""名称"": ""ベルン"", ""特徴"": ""スイスの首都""}, {""名称"": ""ヘルシンキ"", ""特徴"": ""フィンランドの首都""}]",135
distill-01663,format_json,format_json,"{""keys"": [""名称"", ""特徴""], ""count"": 2}",雲の種類,雲の種類の例を2つ、名称・特徴のJSON形式で答えてください。,"[{""名称"": ""積乱雲"", ""特徴"": ""強い上昇気流で発達""}, {""名称"": ""巻雲"", ""特徴"": ""高い空にできる雲""}]",66
distill-01664,format_json,format_json,"{""keys"": [""name"", ""feature""], ""count"": 2}",星座,星座を2つ挙げて、name・featureをJSON形式で出力してください。,"[{""name"": ""オリオン座"", ""feature"": ""冬の代表的な星座""}, {""name"": ""さそり座"", ""feature"": ""夏の代表的な星座""}]",83
distill-01665,format_json,format_json,"{""keys"": [""名称"", ""分類"", ""説明""], ""count"": 5}",世界の首都,世界の首都について5つ選び、名称・分類・説明を持つJSON形式で整理してください。,"[{""名称"": ""オタワ"", ""分類"": ""カナダの首都"", ""説明"": ""五大湖の東に位置""}, {""名称"": ""キャンベラ"", ""分類"": ""オーストラリアの首都"", ""説明"": ""計画都市として建設""}, {""名称"": ""ベルン"", ""分類"": ""スイスの首都"", ""説明"": ""旧市街が世界遺産""}, {""名称"": ""ヘルシンキ"", ""分類"": ""フィンランドの首都"", ""説明"": ""バルト海に面した港湾都市""}, {""名称"": ""リマ"", ""分類"": ""ペルーの首都"", ""説明"": ""太平洋岸に位置する都市""}]",263
distill-01666,format_json,format_json,"{""keys"": [""name"", ""category"", ""note""], ""count"": 3}",星座,星座について3つ選び、name・category・noteを持つJSON形式で整理してください。,"[{""name"": ""オリオン座"", ""category"": ""冬の代表的な星座"", ""note"": ""三ツ星が目印""}, {""name"": ""さそり座"", ""category"": ""夏の代表的な星座"", ""note"": ""赤い一等星を含む""}, {""name"": ""こと座"", ""category"": ""夏に見える星座"", ""note"": ""織姫星を含む""}]",181
distill-01667,format_json,format_json,"{""keys"": [""名称"", ""分類"", ""説明""], ""count"": 5}",世界の言語,世界の言語を5つ挙げて、名称・分類・説明をJSON形式で出力してください。,"[{""名称"": ""スペイン語"", ""分類"": ""中南米で広く使われる"", ""説明"": ""話者数が非常に多い""}, {""名称"": ""フランス語"", ""分類"": ""国際機関でも使われる"", ""説明"": ""優雅な響きとされる""}, {""名称"": ""アラビア語"", ""分類"": ""中東で広く使われる"", ""説明"": ""右から左に書く""}, {""名称"": ""ヒンディー語"", ""分類"": ""インドで広く使われる"", ""説明"": ""独自の文字体系を持つ""}, {""名称"": ""ロシア語"", ""分類"": ""キリル文字を使用"", ""説明"": ""広い国土で使われる""}]",276
distill-01668,format_json,format_json,"{""keys"": [""名称"", ""分類"", ""説明""], ""count"": 4}",香辛料,香辛料の例を4つ、名称・分類・説明のJSON形式で答えてください。,"[{""名称"": ""シナモン"", ""分類"": ""甘い香りのスパイス"", ""説明"": ""菓子や飲み物に使われる""}, {""名称"": ""クミン"", ""分類"": ""カレーによく使われる"", ""説明"": ""独特の香ばしさ""}, {""名称"": ""ターメリック"", ""分類"": ""黄色の色付けに使われる"", ""説明"": ""土のような香り""}, {""名称"": ""こしょう"", ""分類"": ""世界中で使われる基本調味料"", ""説明"": ""粒と粉の形状がある""}]",222
distill-01669,format_json,format_json,"{""keys"": [""名称"", ""特徴""], ""count"": 3}",パンの種類,パンの種類について3つ選び、名称・特徴を持つJSON形式で整理してください。,"[{""名称"": ""バゲット"", ""特徴"": ""フランスの細長いパン""}, {""名称"": ""クロワッサン"", ""特徴"": ""層状に折り込んだパン""}, {""名称"": ""ベーグル"", ""特徴"": ""茹でてから焼くパン""}]",109
distill-01670,format_json,format_json,"{""keys"": [""name"", ""feature""], ""count"": 3}",世界遺産,世界遺産の例を3つ、name・featureのJSON形式で答えてください。,"[{""name"": ""屋久島"", ""feature"": ""自然遺産""}, {""name"": ""姫路城"", ""feature"": ""文化遺産""}, {""name"": ""知床"", ""feature"": ""自然遺産""}]",107
distill-01671,format_json,format_json,"{""keys"": [""name"", ""feature""], ""count"": 2}",星座,星座の例を2つ、name・featureのJSON形式で答えてください。,"[{""name"": ""オリオン座"", ""feature"": ""冬の代表的な星座""}, {""name"": ""さそり座"", ""feature"": ""夏の代表的な星座""}]",83
distill-01672,format_json,format_json,"{""keys"": [""name"", ""category"", ""note""], ""count"": 2}",世界の山脈,世界の山脈について2つ選び、name・category・noteを持つJSON形式で整理してください。,"[{""name"": ""アルプス山脈"", ""category"": ""ヨーロッパの山脈"", ""note"": ""スキーリゾートで有名""}, {""name"": ""アンデス山脈"", ""category"": ""南米を縦断する山脈"", ""note"": ""世界最長の山脈""}]",130
distill-01673,format_json,format_json,"{""keys"": [""名称"", ""特徴""], ""count"": 2}",調理器具の種類,調理器具の種類の例を2つ、名称・特徴のJSON形式で答えてください。,"[{""名称"": ""フライパン"", ""特徴"": ""炒め物に使う調理器具""}, {""名称"": ""圧力鍋"", ""特徴"": ""短時間調理ができる鍋""}]",72
distill-01674,format_json,format_json,"{""keys"": [""名称"", ""特徴""], ""count"": 2}",動物園の人気動物,動物園の人気動物の例を2つ、名称・特徴のJSON形式で答えてください。,"[{""名称"": ""レッサーパンダ"", ""特徴"": ""哺乳類""}, {""名称"": ""フラミンゴ"", ""特徴"": ""鳥類""}]",61
distill-01675,format_json,format_json,"{""keys"": [""名称"", ""分類"", ""説明""], ""count"": 5}",家電製品,家電製品の例を5つ、名称・分類・説明のJSON形式で答えてください。,"[{""名称"": ""食洗機"", ""分類"": ""キッチン家電"", ""説明"": ""食器洗いの手間を減らす""}, {""名称"": ""除湿機"", ""分類"": ""生活家電"", ""説明"": ""室内の湿度を下げる""}, {""名称"": ""空気清浄機"", ""分類"": ""生活家電"", ""説明"": ""室内の空気をきれいにする""}, {""名称"": ""布団乾燥機"", ""分類"": ""季節家電"", ""説明"": ""布団をふかふかに乾かす""}, {""名称"": ""電気圧力鍋"", ""分類"": ""キッチン家電"", ""説明"": ""短時間で圧力調理ができる""}]",260
distill-01676,format_json,format_json,"{""keys"": [""name"", ""feature""], ""count"": 5}",寿司ネタ,寿司ネタについて5つ選び、name・featureを持つJSON形式で整理してください。,"[{""name"": ""まぐろ"", ""feature"": ""赤身の代表的なネタ""}, {""name"": ""えび"", ""feature"": ""甘みのあるネタ""}, {""name"": ""いくら"", ""feature"": ""つぶつぶの食感""}, {""name"": ""たまご"", ""feature"": ""甘みのある卵焼き""}, {""name"": ""ほたて"", ""feature"": ""貝類のネタ""}]",195
distill-01677,format_json,format_json,"{""keys"": [""名称"", ""特徴""], ""count"": 6}",世界の首都,世界の首都について6つ選び、名称・特徴を持つJSON形式で整理してください。,"[{""名称"": ""オタワ"", ""特徴"": ""カナダの首都""}, {""名称"": ""キャンベラ"", ""特徴"": ""オーストラリアの首都""}, {""名称"": ""ベルン"", ""特徴"": ""スイスの首都""}, {""名称"": ""ヘルシンキ"", ""特徴"": ""フィンランドの首都""}, {""名称"": ""リマ"", ""特徴"": ""ペルーの首都""}, {""名称"": ""ハノイ"", ""特徴"": ""ベトナムの首都""}]",197
distill-01678,format_json,format_json,"{""keys"": [""名称"", ""分類"", ""説明""], ""count"": 4}",世界の乗り物,世界の乗り物について4つ選び、名称・分類・説明を持つJSON形式で整理してください。,"[{""名称"": ""トラム"", ""分類"": ""路面を走る電車"", ""説明"": ""都市部の移動に便利""}, {""名称"": ""フェリー"", ""分類"": ""海や川を渡る船"", ""説明"": ""車ごと乗船できる""}, {""名称"": ""モノレール"", ""分類"": ""一本のレールを走る"", ""説明"": ""景色を楽しみやすい""}, {""名称"": ""ロープウェイ"", ""分類"": ""ワイヤーで吊られた乗り物"", ""説明"": ""山や景勝地で使われる""}]",217
